,Track Name,Artists,Album Name,Album ID,Track ID,Popularity,Release Date,Duration (ms),Explicit,External URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
46,Dream,Miley Cyrus,Hannah Montana The Movie,1fc8tPf36cZhNYpNFrWh7o,3RfNQMIeuL2QC9l4VxOMoj,55,2009-01-01,201573,False,https://open.spotify.com/track/3RfNQMIeuL2QC9l4VxOMoj,0.684,0.675,0,-5.886,1,0.0387,0.0032,0.000465,0.0978,0.846,117.97
47,Every Rose Has Its Thorn,Miley Cyrus,Can't Be Tamed,69Pf9ExxwjhVFyosKsKWQu,2GFAmPwmQByPEeWcjiR8AE,55,2010-01-01,228240,False,https://open.spotify.com/track/2GFAmPwmQByPEeWcjiR8AE,0.254,0.657,10,-4.995,1,0.0385,0.19,0.0,0.0952,0.352,151.045
48,Do My Thang,Miley Cyrus,Bangerz (Deluxe Version),3RDqXDc1bAETps54MSSOW0,6n2GPvMJtFZ4ckoc9EWHMx,57,2013-10-04,225493,True,https://open.spotify.com/track/6n2GPvMJtFZ4ckoc9EWHMx,0.76,0.575,6,-4.06,1,0.0444,0.282,0.000383,0.0993,0.314,131.983
49,Wrecking Ball X Nothing Compares 2 U - Live,Miley Cyrus,ATTENTION: MILEY LIVE,5G5s00CN4Kmxz340ED2WL2,2BVTAPMmaDoADdH4AtEQPr,53,2022-04-29,313037,False,https://open.spotify.com/track/2BVTAPMmaDoADdH4AtEQPr,0.459,0.635,1,-4.582,0,0.0312,0.0307,0.0,0.291,0.181,119.658
0,"Pennyroyal Tea - Live In Los Angeles, Great Western Forum - December 30, 1993",Nirvana,In Utero 30th Live,251D5futdABXD1SHrd47lb,7g8wYvj1XPFu7CRNFH7zsa,55,2023-09-29,238365,False,https://open.spotify.com/track/7g8wYvj1XPFu7CRNFH7zsa,0.29,0.655,1,-7.161,1,0.0575,0.000551,4.99e-05,0.713,0.0743,122.649
1,Smells Like Teen Spirit,Nirvana,Nevermind (Remastered),2UJcKiJxNryhL050F5Z1Fk,4CeeEOM32jQcH3eN9Q2dGj,83,1991-09-26,301920,False,https://open.spotify.com/track/4CeeEOM32jQcH3eN9Q2dGj,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761
2,Heart-Shaped Box,Nirvana,In Utero (Deluxe Edition),6ohX7moZZnF1FwYrli1OJ6,11LmqTE2naFULdEP94AUBa,80,1993-09-21,281160,False,https://open.spotify.com/track/11LmqTE2naFULdEP94AUBa,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006
3,Dumb,Nirvana,In Utero,7wOOA7l306K8HfBKfPoafr,5gRcv46AMTrosmTOqrOV3Q,76,1993-09-21,151893,False,https://open.spotify.com/track/5gRcv46AMTrosmTOqrOV3Q,0.697,0.395,6,-13.58,1,0.0281,0.428,0.653,0.173,0.876,113.589
4,The Man Who Sold The World - Live,Nirvana,MTV Unplugged In New York,1To7kv722A8SpZF789MZy7,15VRO9CQwMpbqUYA7e6Hwg,76,1994-11-01,261093,False,https://open.spotify.com/track/15VRO9CQwMpbqUYA7e6Hwg,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102
5,Come As You Are,Nirvana,Nevermind (Remastered),2UJcKiJxNryhL050F5Z1Fk,2RsAajgo0g7bMCHxwH3Sk0,81,1991-09-26,218920,False,https://open.spotify.com/track/2RsAajgo0g7bMCHxwH3Sk0,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125
6,About A Girl,Nirvana,Nirvana,5zBPRXCAc801vyHWoRurNZ,55yvzYuvJYG2RUEnMK78tr,74,2002-10-29,166640,False,https://open.spotify.com/track/55yvzYuvJYG2RUEnMK78tr,0.409,0.932,11,-4.538,0,0.0339,1.87e-05,1.6e-06,0.31,0.591,131.761
7,All Apologies,Nirvana,In Utero,7wOOA7l306K8HfBKfPoafr,1Ic9pKxGSJGM0LKeqf6lGe,74,1993-09-21,233173,False,https://open.spotify.com/track/1Ic9pKxGSJGM0LKeqf6lGe,0.446,0.632,1,-12.197,1,0.034,0.0793,0.000266,0.0881,0.359,113.176
8,Rape Me,Nirvana,In Utero (Deluxe Edition),6ohX7moZZnF1FwYrli1OJ6,5Rizj5FLb2AyNKu9esjYY6,73,1993-09-21,170000,False,https://open.spotify.com/track/5Rizj5FLb2AyNKu9esjYY6,0.42,0.746,8,-10.628,1,0.0467,0.0141,0.0,0.0661,0.229,111.886
9,Lithium,Nirvana,Nevermind (Remastered),2UJcKiJxNryhL050F5Z1Fk,5vHLwhxxlGzmClMcxRRFPr,74,1991-09-26,257053,False,https://open.spotify.com/track/5vHLwhxxlGzmClMcxRRFPr,0.678,0.656,7,-6.41,1,0.0381,0.00174,0.0,0.0631,0.485,123.207
10,Love Buzz,Nirvana,Bleach,1KVGLuPtrMrLlyy4Je6df7,5muVpPu8Fj9fXfDbbqDdrZ,70,1989-06-01,215203,False,https://open.spotify.com/track/5muVpPu8Fj9fXfDbbqDdrZ,0.479,0.865,5,-8.281,0,0.0339,3.1e-05,0.228,0.182,0.77,137.902
11,You Know You're Right,Nirvana,Nirvana,5zBPRXCAc801vyHWoRurNZ,5O8L4I2S4izFGDjvP7xAKv,70,2002-10-29,217000,False,https://open.spotify.com/track/5O8L4I2S4izFGDjvP7xAKv,0.289,0.716,5,-6.53,0,0.106,0.0407,0.00123,0.135,0.344,168.049
12,Lake Of Fire - Live,Nirvana,MTV Unplugged In New York,1To7kv722A8SpZF789MZy7,4UJmPSJsBsIR1U0N79BU1g,69,1994-11-01,175973,False,https://open.spotify.com/track/4UJmPSJsBsIR1U0N79BU1g,0.541,0.618,1,-9.652,0,0.179,0.277,4.02e-05,0.413,0.68,145.464
13,Something In The Way,Nirvana,Nevermind (Remastered),2UJcKiJxNryhL050F5Z1Fk,4gHnSNHs8RyVukKoWdS99f,74,1991-09-26,232147,False,https://open.spotify.com/track/4gHnSNHs8RyVukKoWdS99f,0.427,0.201,8,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218
14,Marigold,Nirvana,In Utero (Deluxe Edition),6ohX7moZZnF1FwYrli1OJ6,40VSbBSYbPN10vJYeZq4tm,66,1993-09-21,154280,False,https://open.spotify.com/track/40VSbBSYbPN10vJYeZq4tm,0.367,0.326,3,-13.025,0,0.0395,0.126,0.000599,0.12,0.333,175.109
15,Sliver,Nirvana,Incesticide,6ICrBzsbHVluGHP8wGK4Y3,3BtHClmMmURD8UHF2fiyxt,64,1992-12-14,136493,False,https://open.spotify.com/track/3BtHClmMmURD8UHF2fiyxt,0.428,0.684,0,-10.044,1,0.0475,1.16e-05,0.000156,0.0744,0.419,141.336
16,Where Did You Sleep Last Night - Live,Nirvana,MTV Unplugged In New York,1To7kv722A8SpZF789MZy7,551qy5vUgrUfEUc4dCNfht,68,1994-11-01,306067,False,https://open.spotify.com/track/551qy5vUgrUfEUc4dCNfht,0.573,0.59,3,-8.43,1,0.0557,0.667,0.000397,0.691,0.364,108.789
17,In Bloom,Nirvana,Nevermind (Remastered),2guirTSEqLizK7j9i1MTTZ,30HCB1FoE77IfGRyNv4eFq,69,1991-09-26,255080,False,https://open.spotify.com/track/30HCB1FoE77IfGRyNv4eFq,0.436,0.876,10,-4.902,0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044
18,Very Ape,Nirvana,In Utero,7wOOA7l306K8HfBKfPoafr,0hUit24g1EIoATdKYWUiRj,61,1993-09-21,115813,False,https://open.spotify.com/track/0hUit24g1EIoATdKYWUiRj,0.262,0.886,1,-9.392,1,0.0336,3.11e-06,0.368,0.188,0.965,152.09
19,Aneurysm,Nirvana,Incesticide,6ICrBzsbHVluGHP8wGK4Y3,0Pie5DFAHHxpkONFUsAI6s,66,1992-12-14,275600,False,https://open.spotify.com/track/0Pie5DFAHHxpkONFUsAI6s,0.298,0.823,7,-9.793,1,0.0816,7.66e-05,7.53e-05,0.132,0.235,135.596
20,Oh Me - Live,Nirvana,MTV Unplugged In New York,1To7kv722A8SpZF789MZy7,2vfCSwToh0Am0O4zgHXfn7,61,1994-11-01,206160,False,https://open.spotify.com/track/2vfCSwToh0Am0O4zgHXfn7,0.538,0.51,8,-13.192,1,0.102,0.726,0.0187,0.205,0.262,72.471
21,Breed,Nirvana,Nevermind (Remastered),2UJcKiJxNryhL050F5Z1Fk,3PyPpABRA2bTGhNwPd66H6,66,1991-09-26,184040,False,https://open.spotify.com/track/3PyPpABRA2bTGhNwPd66H6,0.262,0.969,4,-4.675,1,0.0894,3.69e-06,0.00213,0.133,0.263,158.433
22,Serve The Servants,Nirvana,In Utero,7wOOA7l306K8HfBKfPoafr,3w5Ekq9O8g0gGFEsT77Ydi,62,1993-09-21,217173,False,https://open.spotify.com/track/3w5Ekq9O8g0gGFEsT77Ydi,0.435,0.895,10,-8.7,1,0.0421,1.13e-05,0.0318,0.19,0.668,119.659
23,Blew,Nirvana,Bleach,1KVGLuPtrMrLlyy4Je6df7,7pETV41GUutaZ6KMHMAYIH,62,1989-06-01,174134,False,https://open.spotify.com/track/7pETV41GUutaZ6KMHMAYIH,0.411,0.882,1,-6.618,1,0.0556,5.65e-06,0.0147,0.298,0.531,129.848
24,Plateau - Live,Nirvana,MTV Unplugged In New York,1To7kv722A8SpZF789MZy7,2smax1OWAxOo63p14G8KZx,61,1994-11-01,218133,False,https://open.spotify.com/track/2smax1OWAxOo63p14G8KZx,0.45,0.501,4,-12.611,1,0.0712,0.49,2.51e-05,0.552,0.327,84.841
25,Molly's Lips - BBC John Peel Session 1990,Nirvana,Incesticide,6ICrBzsbHVluGHP8wGK4Y3,0brL7VMo7onJJTGMSdajic,59,1992-12-14,114133,False,https://open.spotify.com/track/0brL7VMo7onJJTGMSdajic,0.311,0.895,7,-9.401,1,0.0476,1.91e-05,0.195,0.0584,0.681,167.107
26,Sappy,Nirvana,With The Lights Out - Box Set,784v2vgKR7tIuycQVzWMOg,7tUtvGeKB2V5W5ms6uBlyC,60,2004-11-23,205493,False,https://open.spotify.com/track/7tUtvGeKB2V5W5ms6uBlyC,0.406,0.81,1,-6.127,1,0.0343,1.04e-05,1.34e-06,0.325,0.638,128.282
27,School,Nirvana,Bleach,1KVGLuPtrMrLlyy4Je6df7,0EY1Z9UmZnYZyM7zHs6C0j,61,1989-06-01,162116,False,https://open.spotify.com/track/0EY1Z9UmZnYZyM7zHs6C0j,0.21,0.943,4,-7.656,1,0.0785,1.15e-05,0.493,0.0739,0.13,164.844
28,Jesus Doesn't Want Me For A Sunbeam - Live,Nirvana,MTV Unplugged In New York,1To7kv722A8SpZF789MZy7,7oBazz4xCO7Ul3MJHhKy0Q,59,1994-11-01,277267,False,https://open.spotify.com/track/7oBazz4xCO7Ul3MJHhKy0Q,0.51,0.641,8,-10.312,1,0.0812,0.0638,3.65e-06,0.272,0.295,113.646
29,Frances Farmer Will Have Her Revenge On Seattle,Nirvana,In Utero,7wOOA7l306K8HfBKfPoafr,06B04lID9HGPwPWwBkTQfU,59,1993-09-21,250013,False,https://open.spotify.com/track/06B04lID9HGPwPWwBkTQfU,0.482,0.723,10,-10.08,0,0.0425,5.66e-05,0.000432,0.0939,0.554,117.051
30,I Hate Myself And Want To Die - 2013 Mix,Nirvana,In Utero (Deluxe Edition),6ohX7moZZnF1FwYrli1OJ6,1kwsUMjFuePZBNB56gQYoA,60,1993-09-21,179680,False,https://open.spotify.com/track/1kwsUMjFuePZBNB56gQYoA,0.456,0.818,11,-11.286,1,0.0589,0.115,0.0,0.0995,0.257,115.556
31,Negative Creep,Nirvana,Bleach,1KVGLuPtrMrLlyy4Je6df7,5IeTFRymTDiza7DciBD1Gk,59,1989-06-01,175745,False,https://open.spotify.com/track/5IeTFRymTDiza7DciBD1Gk,0.37,0.947,2,-7.213,1,0.0901,7.97e-06,0.000175,0.0762,0.418,81.744
32,Dive,Nirvana,Incesticide,6ICrBzsbHVluGHP8wGK4Y3,6G2baGa99QcqUUTmkEgeZl,58,1992-12-14,235000,False,https://open.spotify.com/track/6G2baGa99QcqUUTmkEgeZl,0.425,0.837,11,-10.096,1,0.0318,2.04e-06,0.366,0.108,0.441,128.13
33,Verse Chorus Verse - Outtake,Nirvana,With The Lights Out - Box Set,784v2vgKR7tIuycQVzWMOg,27sz8XfkjnUqTRJwxjHrS1,53,2004-11-23,196200,False,https://open.spotify.com/track/27sz8XfkjnUqTRJwxjHrS1,0.453,0.938,9,-4.681,0,0.0478,0.000837,0.000171,0.453,0.39,131.77
34,Tourette's,Nirvana,In Utero,7wOOA7l306K8HfBKfPoafr,6ZXGdStfF4q5jnyK76uG4a,54,1993-09-21,95387,False,https://open.spotify.com/track/6ZXGdStfF4q5jnyK76uG4a,0.277,0.908,10,-11.029,0,0.0463,0.000198,9.2e-05,0.132,0.351,173.713
35,Floyd The Barber,Nirvana,Bleach,1KVGLuPtrMrLlyy4Je6df7,0aMqNFBj9KtPTD3c3tByRT,56,1989-06-01,138048,False,https://open.spotify.com/track/0aMqNFBj9KtPTD3c3tByRT,0.443,0.878,8,-6.717,0,0.0418,0.000788,0.56,0.0623,0.683,136.567
36,Been A Son - BBC Mark Goodier Session,Nirvana,Incesticide,6ICrBzsbHVluGHP8wGK4Y3,4dXBG3zz9SzaPBtm4Fv91x,55,1992-12-14,115600,False,https://open.spotify.com/track/4dXBG3zz9SzaPBtm4Fv91x,0.387,0.914,9,-10.101,1,0.0862,2.7e-06,0.0,0.258,0.556,154.455
37,Moist Vagina - 2013 Mix,Nirvana,In Utero (Deluxe Edition),6ohX7moZZnF1FwYrli1OJ6,3fP8KXXUoBenEM46UZZgSG,53,1993-09-21,213453,False,https://open.spotify.com/track/3fP8KXXUoBenEM46UZZgSG,0.344,0.567,10,-11.437,1,0.0384,0.000127,0.205,0.225,0.613,110.306
38,Mr. Moustache,Nirvana,Bleach,1KVGLuPtrMrLlyy4Je6df7,5TZbtpZcTWKEn81Du4hiTb,56,1989-06-01,203929,False,https://open.spotify.com/track/5TZbtpZcTWKEn81Du4hiTb,0.194,0.898,0,-6.12,1,0.0608,5.58e-06,0.141,0.108,0.482,177.191
39,Downer,Nirvana,Incesticide,6ICrBzsbHVluGHP8wGK4Y3,4e0MJaiXSwXBhrQZHyoK8c,56,1992-12-14,103800,False,https://open.spotify.com/track/4e0MJaiXSwXBhrQZHyoK8c,0.303,0.931,4,-9.306,0,0.0574,0.00101,0.0294,0.114,0.555,101.936
0,Counting Stars - 2023 Version,OneRepublic,Counting Stars (2023 Version),7w05rvcPW7Uisg5D0xbvH4,5WUSD3xrn6lDBkYKNoC5V4,67,2023-09-15,231875,False,https://open.spotify.com/track/5WUSD3xrn6lDBkYKNoC5V4,0.645,0.592,1,-6.566,0,0.0455,0.317,0.0,0.0712,0.388,121.996
1,Mirage - for Assassin's Creed Mirage,"OneRepublic, Assassin's Creed, Mishaal Tamer",Mirage (for Assassin's Creed Mirage),0G3FKRjRW1ERSTRjWZWCjz,7bgIcSp0Nd3qfHqwxQplzW,72,2023-09-22,133184,False,https://open.spotify.com/track/7bgIcSp0Nd3qfHqwxQplzW,0.542,0.67,1,-6.066,1,0.0383,0.0139,2.87e-05,0.165,0.415,167.027
2,I Ain't Worried,OneRepublic,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",04PEOM6kIEeq9lRp1asNP2,4h9wh7iOZ0GGn8QVp4RAOB,90,2022-05-13,148486,False,https://open.spotify.com/track/4h9wh7iOZ0GGn8QVp4RAOB,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994
3,Counting Stars,OneRepublic,Native,20lOt6G8MHv8ZO7ViOmiP7,2tpWsVSb9UEmDRxAl1zhX1,87,2013-01-01,257267,False,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016
4,RUNAWAY,OneRepublic,RUNAWAY,1ZltEbn50sQMxoD5TvbNXe,07fbDnkKdZGk1gLvknxrns,82,2023-05-26,143265,False,https://open.spotify.com/track/07fbDnkKdZGk1gLvknxrns,0.624,0.684,3,-5.507,0,0.0513,0.0336,0.0,0.0771,0.75,163.033
5,Sunshine,OneRepublic,Sunshine,2YSlIS6gM38w7ZJNj8F3s6,5r43qanLhUCdBj8HN3fa6B,80,2021-11-10,163855,False,https://open.spotify.com/track/5r43qanLhUCdBj8HN3fa6B,0.697,0.875,5,-4.621,1,0.034,0.137,0.0,0.28,0.774,140.069
6,Run,OneRepublic,Human (Deluxe),0SrskI3mHcu5MzKeZNv2f6,6KL88T4Ma4ABXqzgUoEwkd,76,2021-08-27,168260,False,https://open.spotify.com/track/6KL88T4Ma4ABXqzgUoEwkd,0.682,0.72,11,-8.176,0,0.0382,0.321,0.0,0.205,0.649,116.988
7,Secrets,OneRepublic,Waking Up,2pLAOZiilrhOrTQNqrF8qr,1NhPKVLsHhFUHIOZ32QnS2,77,2009-01-01,224693,False,https://open.spotify.com/track/1NhPKVLsHhFUHIOZ32QnS2,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021
8,Apologize,OneRepublic,Dreaming Out Loud,5KIGFE6IFlVQPA4Vsl15nV,3UhXPxLDFKCj1ZO6mmtV0a,74,2007-11-20,208107,False,https://open.spotify.com/track/3UhXPxLDFKCj1ZO6mmtV0a,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008
9,I Lived,OneRepublic,Native,20lOt6G8MHv8ZO7ViOmiP7,3IQF4xCQUPicbA4hWfTxPo,74,2013-01-01,234547,False,https://open.spotify.com/track/3IQF4xCQUPicbA4hWfTxPo,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987
10,Someday,OneRepublic,Human (Deluxe),0SrskI3mHcu5MzKeZNv2f6,6aDsgHPZsMztSbZernzlF8,72,2021-08-27,187889,False,https://open.spotify.com/track/6aDsgHPZsMztSbZernzlF8,0.576,0.679,0,-7.237,1,0.034,0.0311,0.0,0.323,0.213,121.005
11,Good Life,OneRepublic,Waking Up,2pLAOZiilrhOrTQNqrF8qr,6OtCIsQZ64Vs1EbzztvAv4,74,2009-01-01,253307,True,https://open.spotify.com/track/6OtCIsQZ64Vs1EbzztvAv4,0.634,0.69,6,-7.804,1,0.052,0.0771,0.0,0.132,0.645,94.988
13,Apologize,"Timbaland, OneRepublic",Shock Value,4BxB8U8QgpR4UCvJ0moj8Z,6q3zC9dDD4lUNk8nfUztXy,75,2007-01-01,184400,False,https://open.spotify.com/track/6q3zC9dDD4lUNk8nfUztXy,0.657,0.604,8,-6.006,1,0.0296,0.0361,0.0,0.102,0.0779,118.042
14,Rescue Me,OneRepublic,Human (Deluxe),0SrskI3mHcu5MzKeZNv2f6,37LNNQNbL1YLyutBG6aWRx,71,2021-08-27,159650,False,https://open.spotify.com/track/37LNNQNbL1YLyutBG6aWRx,0.761,0.606,11,-7.742,0,0.0424,0.157,0.0,0.574,0.646,121.038
15,West Coast,OneRepublic,West Coast,1EM2RddQo9GGjrCsE1bk7a,0sBJA2OCEECMs0HsdIQhvR,69,2022-02-25,192948,False,https://open.spotify.com/track/0sBJA2OCEECMs0HsdIQhvR,0.685,0.699,6,-7.803,0,0.0349,0.317,0.0,0.0895,0.884,134.057
16,If I Lose Myself - Alesso vs OneRepublic,"OneRepublic, Alesso",Native,42UJjk8i8L0De7lQtu7sqi,3ScJy88F8KqGDfWu8XJhHx,72,2014-01-01,215187,False,https://open.spotify.com/track/3ScJy88F8KqGDfWu8XJhHx,0.519,0.754,2,-5.689,1,0.0402,0.258,3.75e-06,0.139,0.16,125.975
17,I Ain’t Worried - Acoustic,OneRepublic,"I Ain’t Worried - Acoustic (Music From The Motion Picture ""Top Gun: Maverick"")",7lR2Xqpmvr2r05DQENflBG,29kUiQdEvB9q7joHiYZNJ3,64,2022-08-05,149234,False,https://open.spotify.com/track/29kUiQdEvB9q7joHiYZNJ3,0.711,0.493,5,-6.991,1,0.0357,0.688,1.9e-05,0.0828,0.783,139.994
18,Wherever I Go,OneRepublic,Oh My My (Deluxe),6p01JdkB7ry8iAf4IuC1Lv,46jLy47W8rkf8rEX04gMKB,70,2016-12-02,169773,False,https://open.spotify.com/track/46jLy47W8rkf8rEX04gMKB,0.552,0.689,10,-6.444,0,0.0425,0.0915,0.0,0.27,0.349,99.961
19,Rich Love (with Seeb),"OneRepublic, Seeb",Rich Love,0fLgNovzjpxE13hCIWa0sL,7dOeiXeTSfA1ixaYmQcWu7,65,2017-07-14,201257,False,https://open.spotify.com/track/7dOeiXeTSfA1ixaYmQcWu7,0.401,0.872,1,-3.641,0,0.314,0.167,0.0,0.362,0.472,104.592
20,All The Right Moves,OneRepublic,Waking Up,2pLAOZiilrhOrTQNqrF8qr,5XRHGXut00SrJUFmcn2lQF,67,2009-01-01,238000,False,https://open.spotify.com/track/5XRHGXut00SrJUFmcn2lQF,0.529,0.948,0,-3.527,1,0.0474,0.258,9.35e-06,0.283,0.65,146.024
22,Love Runs Out,OneRepublic,Native,42UJjk8i8L0De7lQtu7sqi,3cOO5IQtOYs7huq4Z6lYfr,65,2014-01-01,224853,False,https://open.spotify.com/track/3cOO5IQtOYs7huq4Z6lYfr,0.715,0.931,7,-3.793,1,0.0565,0.171,0.0,0.0757,0.742,120.025
23,Better Days,OneRepublic,Better Days,3ETKNL7BaU8N2gh1GH4HXQ,2K0r5GD5zYlEMx2M7ZMcqG,61,2020-03-25,144530,False,https://open.spotify.com/track/2K0r5GD5zYlEMx2M7ZMcqG,0.626,0.726,5,-5.015,1,0.0376,0.235,0.0,0.304,0.257,89.132
24,Connection,OneRepublic,Connection,6rVOUFV4qi8MgqF7na73rX,3T4UodGkfZObJ43RtA5KFU,62,2018-06-26,148460,False,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU,0.611,0.602,5,-4.89,1,0.0437,0.000837,0.0,0.112,0.624,168.154
25,Stop And Stare,OneRepublic,Dreaming Out Loud,5KIGFE6IFlVQPA4Vsl15nV,0pg4ptWsO9eMH6nEhrM9fD,62,2007-11-20,223853,False,https://open.spotify.com/track/0pg4ptWsO9eMH6nEhrM9fD,0.492,0.859,4,-4.274,1,0.0332,0.0659,0.0,0.0756,0.251,92.474
26,Run - Collins Remix,"OneRepublic, Collins",Run (Collins Remix),56oIrx3voiopBk0SEm30xK,1TGWNtFzNZsNeqT6oBvXtw,58,2021-08-13,169731,False,https://open.spotify.com/track/1TGWNtFzNZsNeqT6oBvXtw,0.646,0.749,11,-6.882,0,0.0336,0.229,0.0,0.14,0.836,117.05
27,Everybody Loves Me,OneRepublic,Waking Up,2pLAOZiilrhOrTQNqrF8qr,0Q0Vl9fKJF5MDxfVKbD78e,62,2009-01-01,214400,False,https://open.spotify.com/track/0Q0Vl9fKJF5MDxfVKbD78e,0.578,0.907,4,-4.869,1,0.0895,0.0229,0.0,0.557,0.66,170.04
28,Wanted,OneRepublic,Human (Deluxe),0SrskI3mHcu5MzKeZNv2f6,3fT6xqEkC1jm4mHjOyXbKw,56,2021-08-27,136248,False,https://open.spotify.com/track/3fT6xqEkC1jm4mHjOyXbKw,0.665,0.539,1,-6.613,1,0.0699,0.165,0.0,0.0912,0.666,145.828
29,Something I Need,OneRepublic,Native,20lOt6G8MHv8ZO7ViOmiP7,5aIZ2jtxZ4o4GHQXTybkIa,60,2013-01-01,240080,False,https://open.spotify.com/track/5aIZ2jtxZ4o4GHQXTybkIa,0.683,0.591,7,-6.955,1,0.0314,0.134,0.0,0.235,0.628,98.982
30,Let's Hurt Tonight,OneRepublic,Oh My My,30Ni9qg2MBeeZXybsMOQ7m,05sCp83gcMm1iecYydKJS3,60,2016-12-02,194520,False,https://open.spotify.com/track/05sCp83gcMm1iecYydKJS3,0.359,0.713,5,-4.526,1,0.0366,0.33,0.0,0.324,0.272,61.519
31,Start Again (feat. Logic),"OneRepublic, Logic",13 Reasons Why (Season 2),4RpgjxgSxcRwGNuWnImneN,1Nj2oBISdFDSF8eDuXcALz,61,2018-05-18,165627,False,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz,0.564,0.722,1,-5.59,0,0.124,0.162,0.0,0.0931,0.276,99.083
32,You Were Loved (with OneRepublic),"Gryffin, OneRepublic",You Were Loved (with OneRepublic),6fSPZKwEPxrHfQcdLz83EY,4W1JavoraGzh83nluQHY6C,57,2022-04-01,221885,False,https://open.spotify.com/track/4W1JavoraGzh83nluQHY6C,0.636,0.69,10,-5.011,1,0.0484,0.0947,0.0,0.169,0.444,123.994
33,Bones (feat. OneRepublic),"Galantis, OneRepublic",Bones (feat. OneRepublic),49vus1VCWc7AbgDmKYb8SC,1pfgsjmxVZhoZpeDx6POKv,59,2019-01-31,205793,False,https://open.spotify.com/track/1pfgsjmxVZhoZpeDx6POKv,0.658,0.804,0,-5.735,1,0.0377,0.00463,0.0,0.178,0.508,120.047
34,Kids,OneRepublic,Oh My My,30Ni9qg2MBeeZXybsMOQ7m,5mQNY6pTeSDl2doFB7uLbE,60,2016-12-02,238387,False,https://open.spotify.com/track/5mQNY6pTeSDl2doFB7uLbE,0.596,0.732,2,-6.189,1,0.0401,0.0153,0.0,0.318,0.228,99.98
35,Feel Again,OneRepublic,Native,20lOt6G8MHv8ZO7ViOmiP7,1nE1VjP943pIuFdNWcLgYM,56,2013-01-01,185080,False,https://open.spotify.com/track/1nE1VjP943pIuFdNWcLgYM,0.471,0.822,7,-8.017,0,0.0538,0.0201,0.0,0.105,0.363,140.007
36,Didn't I,OneRepublic,Didn't I,02ATSOBqF7ddYG1248wCgH,6ikDZX0oc8EKGj2vdMAEDv,56,2020-03-13,207617,False,https://open.spotify.com/track/6ikDZX0oc8EKGj2vdMAEDv,0.606,0.613,4,-6.758,1,0.0306,0.0182,0.0,0.125,0.258,123.943
37,Wild Life,OneRepublic,Wild Life,4a1yq8xj6XlZvbCiBvYGsa,6oaQuXiRKqQq9ITJBV1XmC,52,2020-09-25,267117,False,https://open.spotify.com/track/6oaQuXiRKqQq9ITJBV1XmC,0.498,0.764,2,-8.096,1,0.0382,0.0118,0.0104,0.156,0.0557,115.975
38,Distance,OneRepublic,Human (Deluxe),0SrskI3mHcu5MzKeZNv2f6,2l3gQ8Zv1KlGqyE6B4ntPC,51,2021-08-27,180353,False,https://open.spotify.com/track/2l3gQ8Zv1KlGqyE6B4ntPC,0.611,0.766,8,-5.686,1,0.0634,0.112,7.13e-06,0.195,0.713,150.956
39,Rescue Me - Acoustic,OneRepublic,Rescue Me (Acoustic),4FKJzm7dX080AbyIJd6VKZ,3LS8Asffy5knMgZu4wrePz,48,2019-07-05,164352,False,https://open.spotify.com/track/3LS8Asffy5knMgZu4wrePz,0.662,0.435,11,-9.15,0,0.034,0.764,0.0,0.212,0.56,118.02
40,No Vacancy,OneRepublic,No Vacancy,1UAt4G020TgW3lb2CkXr2N,4QeoDcR16IHpmmgFGQDrCp,56,2017-04-28,223190,False,https://open.spotify.com/track/4QeoDcR16IHpmmgFGQDrCp,0.72,0.727,5,-3.882,1,0.0489,0.0556,0.0,0.138,0.481,99.994
41,Marchin On,OneRepublic,Waking Up,2pLAOZiilrhOrTQNqrF8qr,4BUtvtGTRvJB49Hx2F7lle,54,2009-01-01,251667,False,https://open.spotify.com/track/4BUtvtGTRvJB49Hx2F7lle,0.508,0.807,11,-8.581,1,0.0686,0.333,0.00363,0.136,0.306,123.034
